#; 11000;left;0;1000000;0;1;0;0;0;0;1;0;0;0
;14114;0;0;500000;0;1;0;0;0;0;1;0;1;0
;15000;0;0;400000;0;1;0;0;0;0;1;0;1;0
;15003;left;0;400000;0;1;0;0;0;0;1;0;1;0
;15003;right;0;400000;0;1;0;0;0;0;1;0;1;0
;15004;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;15004;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;15005;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;15005;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;15006;0;0;400000;0;1;0;0;0;0;1;0;1;0
;15007;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;15008;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;15009;left;0;400000;0;1;0;0;0;0;1;0;1;0
;15009;right;0;400000;0;1;0;0;0;0;1;0;1;0
;15011;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;15011;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;15012;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;15012;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;15016;0;0;400000;0;1;0;0;0;0;1;0;1;0
;15018;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;15100;0;0;400000;0;1;0;0;0;0;1;0;1;0
;15101;left;0;400000;0;1;0;0;0;0;1;0;1;0
;15101;right;0;400000;0;1;0;0;0;0;1;0;1;0
;15102;0;0;400000;0;1;0;0;0;0;1;0;1;0
;15103;left;0;400000;0;1;0;0;0;0;1;0;1;0
;15103;right;0;400000;0;1;0;0;0;0;1;0;1;0
;15104;0;0;250000;0;1;0;0;0;0;1;0;1;0
;15200;0;0;400000;0;1;0;0;0;0;1;0;1;0
;15201;left;0;400000;0;1;0;0;0;0;1;0;1;0
;15201;right;0;400000;0;1;0;0;0;0;1;0;1;0
;15202;0;0;400000;0;1;0;0;0;0;1;0;1;0
;15203;0;0;400000;0;1;0;0;0;0;1;0;1;0
;15204;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;15205;0;0;400000;0;1;0;0;0;0;1;0;1;0
;15206;left;0;400000;0;1;0;0;0;0;1;0;1;0
;15206;right;0;400000;0;1;0;0;0;0;1;0;1;0
;15207;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;15207;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;15208;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;15209;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;15210;0;0;400000;0;1;0;0;0;0;1;0;1;0
;15211;0;0;400000;0;1;0;0;0;0;1;0;1;0
;15212;0;0;400000;0;1;0;0;0;0;1;0;1;0
;15213;0;0;400000;0;1;0;0;0;0;1;0;1;0
;15214;0;0;100000;0;1;0;0;0;0;1;0;1;0
;15215;0;0;880000;0;1;0;0;0;0;1;0;1;0
;15216;left;0;890000;0;1;0;0;0;0;1;0;1;0
;15216;right;0;890000;0;1;0;0;0;0;1;0;1;0
;15218;left;0;210000;0;1;0;0;0;0;1;0;1;0
;15218;right;0;210000;0;1;0;0;0;1;1;5;0;0
;15219;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;15219;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;16000;left;0;400000;0;1;0;0;0;0;1;0;1;0
;16000;right;0;400000;0;1;0;0;0;0;1;0;1;0
;16001;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;16001;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;16002;0;0;400000;0;1;0;0;0;1;1;1;1;0
;16003;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;16004;left;0;400000;0;1;0;0;0;0;1;0;1;0
;16004;right;0;400000;0;1;0;0;0;0;1;0;1;0
;16005;left;0;500000;0;1;0;0;0;0;1;0;1;0
;16005;right;0;500000;0;1;0;0;0;0;1;0;1;0
;16006;0;0;400000;0;1;0;0;0;0;1;0;1;0
;16007;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;16008;left;0;400000;0;1;0;0;0;0;1;0;1;0
;16008;right;0;400000;0;1;0;0;0;0;1;0;1;0
;16009;left;0;800000;0;1;0;0;0;0;1;0;1;0
;16009;right;0;800000;0;1;0;0;0;0;1;0;1;0
;16010;left;0;400000;0;1;0;0;0;0;1;0;1;0
;16010;right;0;400000;0;1;0;0;0;0;1;0;1;0
;16011;left;0;800000;0;1;0;0;0;0;1;0;1;0
;16011;right;0;800000;0;1;0;0;0;0;1;0;1;0
;16100;left;0;400000;0;1;0;0;0;0;1;0;1;0
;16100;right;0;400000;0;1;0;0;0;0;1;0;1;0
;16101;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;16101;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;16102;left;0;400000;0;1;0;0;0;0;1;0;1;0
;16102;right;0;400000;0;1;0;0;0;0;1;0;1;0
;16103;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;16103;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;16104;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;16104;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;16105;left;0;400000;0;1;0;0;0;0;1;0;1;0
;16105;right;0;400000;0;1;0;0;0;0;1;0;1;0
;16106;left;0;400000;0;1;0;0;0;0;1;0;1;0
;16106;right;0;400000;0;1;0;0;0;0;1;0;1;0
;16107;left;0;400000;0;1;0;0;0;0;1;0;1;0
;16107;right;0;400000;0;1;0;0;0;0;1;0;1;0
;16108;left;0;400000;0;1;0;0;0;0;1;0;1;0
;16108;right;0;400000;0;1;0;0;0;0;1;0;1;0
;16300;0;0;400000;0;1;0;0;0;0;1;0;1;0
;16301;0;0;400000;0;1;0;0;0;0;1;0;1;0
;16302;left;0;400000;0;1;0;0;0;0;1;0;1;0
;16302;right;0;400000;0;1;0;0;0;0;1;0;1;0
;16303;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;16303;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;16304;0;0;400000;0;1;0;0;0;0;1;5;0;0
;16305;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;16306;left;0;400000;0;1;0;0;0;0;1;0;1;0
;16306;right;0;400000;0;1;0;0;0;0;1;0;1;0
;16307;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;16307;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;16308;0;0;400000;0;1;0;0;0;0;1;0;1;0
;16309;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;16310;left;0;400000;0;1;0;0;0;0;1;0;1;0
;16310;right;0;400000;0;1;0;0;0;0;1;0;1;0
;16311;left;0;170000;0;1;0;0;0;0;1;0;1;0
;16311;right;0;170000;0;1;0;0;0;0;1;0;1;0
;16312;left;0;400000;0;1;0;0;0;0;1;0;1;0
;16312;right;0;400000;0;1;0;0;0;0;1;0;1;0
;16313;0;0;400000;0;1;0;0;0;0;1;0;1;0
;16314;0;0;400000;0;1;0;0;0;0;1;0;1;0
;16315;left;0;400000;0;1;0;0;0;0;1;0;1;0
;16315;right;0;400000;0;1;0;0;0;0;1;0;1;0
;16316;left;0;400000;0;1;0;0;0;0;1;0;1;0
;16316;right;0;400000;0;1;0;0;0;0;1;0;1;0
;17003;left;0;200000;0;1;0;0;0;0;1;0;1;0
;17003;right;0;200000;0;1;0;0;0;0;1;0;1;0
;17100;0;0;400000;0;1;0;0;0;0;1;0;1;0
;17101;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;17103;0;0;400000;0;1;0;0;0;0;1;0;1;0
;17104;0;0;680000;0;1;0;0;0;0;1;0;1;0
;17207;0;0;400000;0;1;0;0;0;0;1;0;1;0
;17208;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;17210;0;0;400000;0;1;0;0;0;0;1;0;1;0
;17211;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;17213;0;0;200000;0;1;0;0;0;1;1;5;0;0
;17214;0;0;200000;0;1;0;0;0;0;1;5;0;0
;17300;0;0;400000;0;1;0;0;0;0;1;0;1;0
;17301;0;0;400000;0;1;0;0;0;0;1;0;1;0
;17302;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;17303;0;0;400000;0;1;0;0;0;0;1;0;1;0
;17304;0;0;400000;0;1;0;0;0;0;1;0;1;0
;17305;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;17306;0;0;400000;0;1;0;0;0;0;1;0;1;0
;17307;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;17308;0;0;400000;0;1;0;0;0;0;1;0;1;0
;17309;0;0;990000;0;1;0;0;0;0;1;0;1;0
;110001;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;110002;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;110021;left;0;350000;0;1;0;0;0;0;1;0;1;0
;110022;right;0;350000;0;1;0;0;0;0;1;0;1;0
;120001;left;0;250000;0;1;0;0;0;0;1;0;1;0
;120002;right;0;250000;0;1;0;0;0;0;1;0;1;0
;120021;left;0;560000;0;1;0;0;0;0;1;0;1;0
;120022;right;0;560000;0;1;0;0;0;0;1;0;1;0
;120031;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;120032;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;120041;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;120042;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;120051;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;120052;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;120081;left;0;500000;0;1;0;0;0;0;1;0;1;0
;120082;right;0;500000;0;1;0;0;0;0;1;0;1;0
;120091;left;0;500000;0;1;0;0;0;0;1;0;1;0
;120092;right;0;500000;0;1;0;0;0;0;1;0;1;0
;120101;left;0;500000;0;1;0;0;0;0;1;5;0;0
;120102;right;0;500000;0;1;0;0;0;0;1;0;1;0
;120111;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;120112;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;120121;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;120122;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;130010;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;130020;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;130030;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;130040;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;130050;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;130060;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;130070;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;130080;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;130090;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;130100;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;130110;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;130120;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;130130;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;130140;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;130151;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;130152;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;130161;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;130162;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;130182;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;130220;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;130230;0;0;500000;0;1;0;0;0;0;1;0;1;0
;130240;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;130250;0;0;500000;0;1;0;0;0;0;1;0;1;0
;130260;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;140040;0;0;180000;0;1;1;0;0;1;1;0;1;0
;140050;0;0;500000;0;1;0;0;0;0;1;0;1;0
;140060;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;140070;0;0;500000;0;1;0;0;0;0;1;0;1;0
;140080;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;140090;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;140100;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;140110;0;0;240000;0;1;0;0;0;0;1;0;1;0
;140120;0;0;200000;0;1;0;0;0;0;1;0;1;0
;140130;0;0;500000;0;1;0;0;0;0;1;0;1;0
;140140;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;140150;0;0;500000;0;1;0;0;0;0;1;0;1;0
;140160;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;140170;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;140180;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;140190;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;140200;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;141000;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;141010;0;0;350000;0;1;0;0;0;0;1;0;1;0
;141020;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;141030;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;141040;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;141050;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;141060;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;141070;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;141080;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;141090;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;141100;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;141110;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;141120;0;0;150000;0;1;0;0;0;0;1;0;1;0
;141130;0;0;100000;0;1;0;0;0;0;1;0;1;0
;141140;0;0;500000;0;1;0;0;0;0;1;0;1;0
;150000;0;0;400000;0;1;0;0;0;0;1;0;1;0
;150031;left;0;400000;0;1;0;0;0;0;1;0;1;0
;150032;right;0;400000;0;1;0;0;0;0;1;0;1;0
;150041;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;150042;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;150051;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;150052;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;150060;0;0;400000;0;1;0;0;0;0;1;0;1;0
;150070;0;0;1000000;0;1;0;0;0;0;1;5;0;0
;150080;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;150091;left;0;400000;0;1;0;0;0;0;1;0;1;0
;150092;right;0;400000;0;1;0;0;0;0;1;0;1;0
;150111;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;150112;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;150121;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;150122;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;150160;0;0;400000;0;1;0;0;0;0;1;0;1;0
;150180;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;151000;0;0;400000;0;1;0;0;0;0;1;0;1;0
;151011;left;0;400000;0;1;0;0;0;0;1;0;1;0
;151012;right;0;400000;0;1;0;0;0;0;1;0;1;0
;151020;0;0;400000;0;1;0;0;0;0;1;0;1;0
;151031;left;0;400000;0;1;0;0;0;0;1;0;1;0
;151032;right;0;400000;0;1;0;0;0;0;1;0;1;0
;151040;0;0;250000;0;1;0;0;0;0;1;0;1;0
;152000;0;0;400000;0;1;0;0;0;0;1;0;1;0
;152011;left;0;400000;0;1;0;0;0;0;1;0;1;0
;152012;right;0;400000;0;1;0;0;0;0;1;0;1;0
;152020;0;0;400000;0;1;0;0;0;0;1;0;1;0
;152030;0;0;400000;0;1;0;0;0;0;1;0;1;0
;152041;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;152042;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;152050;0;0;400000;0;1;0;0;0;0;1;0;1;0
;152061;left;0;400000;0;1;0;0;0;0;1;0;1;0
;152062;right;0;400000;0;1;0;0;0;0;1;0;1;0
;152071;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;152072;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;152080;0;0;1000000;0;1;0;0;0;0;1;5;0;0
;152090;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;152100;0;0;400000;0;1;0;0;0;0;1;0;1;0
;152110;0;0;400000;0;1;0;0;0;0;1;0;1;0
;152120;0;0;400000;0;1;0;0;0;0;1;0;1;0
;152130;0;0;400000;0;1;0;0;0;0;1;0;1;0
;152140;0;0;100000;0;1;0;0;0;0;1;0;1;0
;152150;0;0;880000;0;1;0;0;0;0;1;0;1;0
;152162;right;0;890000;0;1;0;0;0;0;1;0;1;0
;152181;left;0;210000;0;1;0;0;0;0;1;5;0;0
;152182;right;0;210000;0;1;0;0;0;0;1;5;0;0
;152191;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;152192;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;160001;left;0;400000;0;1;0;0;0;0;1;0;1;0
;160002;right;0;400000;0;1;0;0;0;0;1;0;1;0
;160011;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;160012;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;160020;0;0;400000;0;1;0;0;0;0;1;5;0;0
;160030;0;0;1000000;0;1;0;0;0;0;1;5;0;0
;160041;left;0;400000;0;1;0;0;0;0;1;0;1;0
;160042;right;0;400000;0;1;0;0;0;0;1;0;1;0
;160051;left;0;500000;0;1;0;0;0;0;1;5;0;0
;160052;right;0;500000;0;1;0;0;0;0;1;5;0;0
;160060;0;0;400000;0;1;0;0;0;0;1;0;1;0
;160070;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;160081;left;0;400000;0;1;0;0;0;0;1;0;1;0
;160082;right;0;400000;0;1;0;0;0;0;1;0;1;0
;160091;left;0;800000;0;1;0;0;0;0;1;0;1;0
;160092;right;0;800000;0;1;0;0;0;0;1;0;1;0
;160101;left;0;400000;0;1;0;0;0;0;1;0;1;0
;160102;right;0;400000;0;1;0;0;0;0;1;0;1;0
;160111;left;0;800000;0;1;0;0;0;0;1;0;1;0
;160112;right;0;800000;0;1;0;0;0;0;1;0;1;0
;161001;left;0;400000;0;1;0;0;0;0;1;0;1;0
;161002;right;0;400000;0;1;0;0;0;0;1;0;1;0
;161011;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;161012;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;161021;left;0;400000;0;1;0;0;0;0;1;0;1;0
;161022;right;0;400000;0;1;0;0;0;0;1;0;1;0
;161031;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;161032;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;161041;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;161042;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;161051;left;0;400000;0;1;0;0;0;0;1;0;1;0
;161052;right;0;400000;0;1;0;0;0;0;1;0;1;0
;161061;left;0;400000;0;1;0;0;0;0;1;0;1;0
;161062;right;0;400000;0;1;0;0;0;0;1;0;1;0
;161071;left;0;400000;0;1;0;0;0;0;1;0;1;0
;161072;right;0;400000;0;1;0;0;0;0;1;0;1;0
;161081;left;0;400000;0;1;0;0;0;0;1;0;1;0
;161082;right;0;400000;0;1;0;0;0;0;1;0;1;0
;163000;0;0;400000;0;1;0;0;0;0;1;0;1;0
;163010;0;0;400000;0;1;0;0;0;0;1;0;1;0
;163021;left;0;400000;0;1;0;0;0;0;1;0;1;0
;163022;right;0;400000;0;1;0;0;0;0;1;0;1;0
;163031;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;163032;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;163040;0;0;400000;0;1;0;0;0;0;1;5;0;0
;163050;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;163061;left;0;400000;0;1;0;0;0;0;1;0;1;0
;163062;right;0;400000;0;1;0;0;0;0;1;0;1;0
;163071;left;0;1000000;0;1;0;0;0;0;1;0;1;0
;163072;right;0;1000000;0;1;0;0;0;0;1;0;1;0
;163080;0;0;400000;0;1;0;0;0;0;1;0;1;0
;163090;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;163101;left;0;400000;0;1;0;0;0;0;1;0;1;0
;163102;right;0;400000;0;1;0;0;0;0;1;0;1;0
;163111;left;0;170000;0;1;0;0;0;0;1;0;1;0
;163112;right;0;170000;0;1;0;0;0;0;1;0;1;0
;163121;left;0;400000;0;1;0;0;0;0;1;0;1;0
;163122;right;0;400000;0;1;0;0;0;0;1;0;1;0
;163130;0;0;400000;0;1;0;0;0;0;1;0;1;0
;163140;0;0;400000;0;1;0;0;0;0;1;0;1;0
;163151;left;0;400000;0;1;0;0;0;0;1;0;1;0
;163152;right;0;400000;0;1;0;0;0;0;1;0;1;0
;163161;left;0;400000;0;1;0;0;0;0;1;0;1;0
;163162;right;0;400000;0;1;0;0;0;0;1;0;1;0
;170031;left;0;200000;0;1;0;0;0;0;1;0;1;0
;170032;right;0;200000;0;1;0;0;0;0;1;0;1;0
;171000;0;0;400000;0;1;0;0;0;0;1;0;1;0
;171010;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;171030;0;0;400000;0;1;0;0;0;0;1;0;1;0
;171040;0;0;680000;0;1;0;0;0;0;1;0;1;0
;172070;0;0;400000;0;1;0;0;0;1;1;1;1;0
;172080;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;172100;0;0;400000;0;1;0;0;0;0;1;0;1;0
;172110;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;172130;0;0;200000;0;1;0;0;0;1;1;5;0;0
;172140;0;0;200000;0;1;0;0;0;1;1;5;0;0
;173000;0;0;400000;0;1;0;0;0;0;1;0;1;0
;173010;0;0;400000;0;1;0;0;0;0;1;0;1;0
;173020;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;173030;0;0;400000;0;1;0;0;0;0;1;0;1;0
;173040;0;0;400000;0;1;0;0;0;0;1;0;1;0
;173050;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;173060;0;0;400000;0;1;0;0;0;0;1;0;1;0
;173070;0;0;1000000;0;1;0;0;0;0;1;0;1;0
;173080;0;0;400000;0;1;0;0;0;0;1;0;1;0
;173090;0;0;990000;0;1;0;0;0;0;1;0;1;0
